Cycle,Time_Min,Voltage,Current,Temp,Capacity
1,0,3.402,3.9988,26.4,1.906
1,0.402897637795276,3.57238420565076,4.0001,26.3,1.906
1,0.805795275590551,3.62687484946735,4.0001,26.4,1.906
1,1.20869291338583,3.64992309711286,4.0001,26.5,1.906
1,1.6115905511811,3.66201736915239,4.0001,26.6,1.906
1,2.01448818897638,3.67182325150533,4.0001,26.8,1.906
1,2.41738582677165,3.6811384951881,4.0001,27.1,1.906
1,2.82028346456693,3.69067139107612,4.0001,27.2,1.906
1,3.2231811023622,3.69972084298286,4.0001,27.3069476609541,1.906
1,3.62607874015748,3.70829643353404,4.0001,27.5,1.906
1,4.02897637795276,3.71603293963255,4.0001,27.6,1.906
1,4.43187401574803,3.72351982399259,4.0001,27.7,1.906
1,4.83477165354331,3.73021539807524,4.0001,28,1.906
1,5.23766929133858,3.73650592867068,4.0001,28.2,1.906
1,5.64056692913386,3.74234196387216,4.0001,28.3,1.906
1,6.04346456692913,3.74777480314961,4.0001,28.3,1.906
1,6.44636220472441,3.75296308476146,4.00013691523854,28.5,1.906
1,6.84925984251969,3.75796776285317,4.0001,28.6,1.906
1,7.25215748031496,3.762960676239,4.0001,28.6,1.906
1,7.65505511811024,3.76747091245947,4.0001,28.8,1.906
1,8.05795275590551,3.77213473830477,4.00001736915239,28.8,1.906
1,8.46085039370079,3.77670912459472,4.0001,28.9,1.906
1,8.86374803149606,3.78114849467346,4.0001,29,1.906
1,9.26664566929134,3.78562939632546,4.00006469816273,29.2,1.906
1,9.66954330708661,3.79013937007874,4.0001,29.3,1.906
1,10.0724409448819,3.79473459935155,4.0001,29.2672996757758,1.906
1,10.4753385826772,3.79917230971129,4.0000241032371,29.3,1.906
1,10.8782362204724,3.80395572024085,4.0001,29.3,1.906
1,11.2811338582677,3.80875704286964,4.0001,29.3,1.906
1,11.684031496063,3.81373015284854,4.0001,29.4,1.906
1,12.0869291338583,3.81864075961093,4.0001,29.5,1.906
1,12.4898267716535,3.82379898100973,4.0001,29.5,1.906
1,12.8927244094488,3.82931440481705,4.0001,29.6,1.906
1,13.2956220472441,3.83501908290875,4.0001,29.7,1.906
1,13.6985196850394,3.84083552570635,4.0001,29.7,1.906
1,14.1014173228346,3.84692598425197,4.0001,29.7,1.906
1,14.5043149606299,3.85345261695229,4.0001,29.8,1.906
1,14.9072125984252,3.86019198703103,4.00003066234368,29.8,1.906
1,15.3101102362205,3.8674490041686,4.0001,29.9169986104678,1.906
1,15.7130078740157,3.87502366836498,4.0001,30,1.906
1,16.115905511811,3.88318068550255,4.0001,29.9935618341825,1.906
1,16.5188031496063,3.89175534969893,4.0001,29.9,1.906
1,16.9217007874016,3.9010123668365,4.0001,30,1.906
1,17.3245984251969,3.91065289485873,4.0001,30.1,1.906
1,17.7274960629921,3.9209087540528,4.0001941639648,30.1,1.906
1,18.1303937007874,3.93181312335958,4.0001,30.1478127734033,1.906
1,18.5332913385827,3.94316984715146,4.0001,30.2,1.906
1,18.936188976378,3.9552114404817,4.0001,30.2,1.906
1,19.3390866141732,3.96777313571098,4.0001,30.2,1.906
1,19.7419842519685,3.98070541917554,4.00015891616489,30.2,1.906
1,20.1448818897638,3.99430829087541,4.0001,30.2816581750811,1.906
1,20.5477795275591,4.00813927744326,4.0001,30.3,1.906
1,20.9506771653543,4.02243774895785,4.0001,30.3,1.906
1,21.3535748031496,4.03701916010499,4.0001,30.4,1.906
1,21.7564724409449,4.05171635016211,4.0001,30.4,1.906
1,22.1593700787402,4.06676817971283,4.0001,30.3331171838814,1.906
1,22.5622677165354,4.08190083371931,4.00002510421491,30.4,1.906
1,22.9651653543307,4.09715780453914,4.0001,30.4715609078277,1.906
1,23.368062992126,4.11243543307087,4.0001,30.4225721784777,1.906
1,23.7709606299213,4.12758119499768,4.0001,30.4,1.906
1,24.1738582677165,4.14299527559055,4.0001,30.4,1.906
1,24.5767559055118,4.15834733672997,4.0001,30.4,1.906
1,24.9796535433071,4.17340682414698,4.0001,30.4,1.906
1,25.3825511811024,4.18857563686892,4.0001,30.4,1.906
