Cycle,Time_Min,Voltage,Current,Temp,Capacity
1,0,3.4606,3.9988,26.4,1.863
1,0.413645669291339,3.62112019453451,3.99993112552107,26.3844372394627,1.863
1,0.827291338582677,3.65993307086614,3.99993700787402,26.4,1.863
1,1.24093700787402,3.67548228346457,4,26.7,1.863
1,1.65458267716535,3.68610440018527,4,26.8,1.863
1,2.06822834645669,3.69621579434924,4.00007193144975,27.1,1.863
1,2.48187401574803,3.7061543770264,4.0000757295044,27.4,1.863
1,2.89551968503937,3.71565622973599,4.0001,27.6,1.863
1,3.30916535433071,3.72458527095878,4.00009509031959,27.7049096804076,1.863
1,3.72281102362205,3.73292130616026,4.00001065308013,28.0106530801297,1.863
1,4.13645669291339,3.740278647522,4.0001,28.2,1.863
1,4.55010236220472,3.74713589624826,4.00002820750347,28.5,1.863
1,4.96374803149606,3.75323672996758,3.99999115331172,28.6,1.863
1,5.3773937007874,3.75901051412691,4.00001051412691,28.8,1.863
1,5.79103937007874,3.76421245947198,4,29,1.863
1,6.20468503937008,3.76918638258453,4,29.1,1.863
1,6.61833070866142,3.77398145231846,4.00000927384077,29.2092738407699,1.863
1,7.03197637795276,3.7786,3.99990013895322,29.4,1.863
1,7.4456220472441,3.78311542380732,4,29.6,1.863
1,7.85926771653543,3.78756197313571,4,29.7,1.863
1,8.27291338582677,3.79205243168133,4.00004756831867,29.8,1.863
1,8.68655905511811,3.79636799444187,4.00006799444187,29.9679944418712,1.863
1,9.10020472440945,3.80085067160723,3.99991644279759,30,1.863
1,9.51385039370079,3.80540500231589,4.00000500231589,30.1,1.863
1,9.92749606299212,3.8098749343832,4.00007502187227,30.3,1.863
1,10.3411417322835,3.81448402037981,4.00001597962019,30.4,1.863
1,10.7547874015748,3.819303381195,3.999996618805,30.5,1.863
1,11.1684330708661,3.82429254284391,4,30.6,1.863
1,11.5820787401575,3.82918916164891,4.00009458082446,30.7,1.863
1,11.9957244094488,3.83461278369616,4.00009573876795,30.8,1.863
1,12.4093700787402,3.84015141269106,4.00004858730894,30.9257063455303,1.863
1,12.8230157480315,3.84581692913386,4,31.1,1.863
1,13.2366614173228,3.85186102362205,4.0001,31.2,1.863
1,13.6503070866142,3.85807827698008,4.00005655396017,31.2217230199166,1.863
1,14.0639527559055,3.86484313210849,4,31.4,1.863
1,14.4775984251969,3.87198818897638,4,31.5,1.863
1,14.8912440944882,3.87933960166744,3.99998679944419,31.5,1.863
1,15.3048897637795,3.88728628994905,3.99997123668365,31.6,1.863
1,15.7185354330709,3.89565062528949,3.99995020842983,31.7502084298286,1.863
1,16.1321811023622,3.90451496062992,4,31.8,1.863
1,16.5458267716535,3.91406549328393,3.99990690134321,31.9,1.863
1,16.9594724409449,3.92412598425197,3.99990866141732,31.9,1.863
1,17.3731181102362,3.93475502547476,4,32,1.863
1,17.7867637795276,3.94590807086614,4,32.0639763779528,1.863
1,18.2004094488189,3.95760616025938,3.99996123205188,32.1,1.863
1,18.6140551181102,3.9697342519685,4,32.1780839895013,1.863
1,19.0277007874016,3.98239119962946,4,32.2,1.863
1,19.4413464566929,3.99541042149143,4.00001380268643,32.3,1.863
1,19.8549921259842,4.0089878647522,4,32.3,1.863
1,20.2686377952756,4.02290324224178,3.99995081056044,32.3,1.863
1,20.6822834645669,4.03695074365704,3.99996268591426,32.4,1.863
1,21.0959291338583,4.0512390921723,3.99998781843446,32.5,1.863
1,21.5095748031496,4.06568582677165,4,32.5023622047244,1.863
1,21.9232204724409,4.08015155164428,4,32.6,1.863
1,22.3368661417323,4.09504233441408,4,32.6,1.863
1,22.7505118110236,4.10993101487314,4.00005271216098,32.6,1.863
1,23.164157480315,4.12461824918944,3.99995974988421,32.6,1.863
1,23.5778031496063,4.13952677165354,3.99995774278215,32.6,1.863
1,23.9914488188976,4.15440995831403,4,32.6,1.863
1,24.405094488189,4.16943862899491,3.99990643816582,32.6,1.863
1,24.8187401574803,4.18476729967578,4,32.527883279296,1.863
1,25.2323858267717,4.1997,3.98800889300602,32.6,1.863
1,25.646031496063,4.19973871391076,3.45650721784776,32.6,1.863
1,26.0596771653543,4.1998,3.05141597962019,32.6,1.863
1,26.4733228346457,4.19979601667439,2.70178554886521,32.5,1.863
1,26.886968503937,4.19979430291802,2.40035053265401,32.4,1.863
1,27.3006141732283,4.19972714219546,2.13841292264937,32.3,1.863
1,27.7142598425197,4.1998,1.9155332561371,32.2,1.863
1,28.127905511811,4.19975349698935,1.72499828624363,32,1.863
1,28.5415511811024,4.1997,1.55857303149606,31.9,1.863
1,28.9551968503937,4.1997,1.40955155164428,31.7,1.863
1,29.368842519685,4.1998,1.27620759610931,31.5,1.863
1,29.7824881889764,4.1997719488189,1.15737431102362,31.3,1.863
1,30.1961338582677,4.1997521537749,1.0516516905975,31.1,1.863
1,30.6097795275591,4.1998,0.959120472440944,30.9,1.863
1,31.0234251968504,4.1997198600175,0.877696500437446,30.7,1.863
1,31.4370708661417,4.1998,0.806091633858267,30.5,1.863
1,31.8507165354331,4.19979578508569,0.743298842056508,30.4,1.863
1,32.2643622047244,4.1997,0.68832422417786,30.1802223251505,1.863
1,32.6780078740157,4.19973893263342,0.640716010498688,30,1.863
1,33.0916535433071,4.1998,0.598802501157943,29.8,1.863
1,33.5052992125984,4.1997723483094,0.56174242704956,29.7,1.863
1,33.9189448818898,4.19970620657712,0.529380685502548,29.593793422881,1.863
1,34.3325905511811,4.19979064381658,0.500671931449745,29.3,1.863
1,34.7462362204724,4.19977508105604,0.475049513663733,29.2,1.863
1,35.1598818897638,4.1998,0.452687957387679,29.0404817044928,1.863
1,35.5735275590551,4.19974427975915,0.431924363131079,28.9442797591477,1.863
1,35.9871732283465,4.1998,0.41274094488189,28.859842519685,1.863
1,36.4008188976378,4.19972459471978,0.395426215840667,28.7,1.863
1,36.8144645669291,4.19970853018373,0.378925590551181,28.6,1.863
1,37.2281102362205,4.1998,0.362581496062992,28.4,1.863
1,37.6417559055118,4.19978378879111,0.348297267253358,28.3,1.863
1,38.0554015748031,4.19975888013998,0.334411198600175,28.2,1.863
1,38.4690472440945,4.1998,0.321061371005095,28.1,1.863
1,38.8826929133858,4.19976878184345,0.308874617878648,27.9,1.863
1,39.2963385826772,4.1997,0.296770680870773,27.8,1.863
1,39.7099842519685,4.19970009263548,0.285699722093562,27.7000926354794,1.863
1,40.1236299212598,4.19979041222788,0.2737,27.6904122278833,1.863
1,40.5372755905512,4.1997,0.263941408059286,27.6,1.863
1,40.9509212598425,4.19975340435387,0.253954469661881,27.5,1.863
1,41.3645669291339,4.19975039370079,0.244348818897638,27.5,1.863
1,41.7782125984252,4.19976007410838,0.235539555349699,27.4,1.863
1,42.1918582677165,4.1997,0.226919268179713,27.3,1.863
