Cycle,Time_Min,Voltage,Current,Temp,Capacity
1,0,3.3563,3.9991,26.1,1.901
1,0.410228346456693,3.55474820647419,4.0001,26.1,1.901
1,0.820456692913386,3.62263963254593,4.0001,26.1969816272966,1.901
1,1.23068503937008,3.65498147290412,4.0001,26.3,1.901
1,1.64091338582677,3.66936164891153,4.0001,26.4063918480778,1.901
1,2.05114173228346,3.6790672070403,4.0001,26.6,1.901
1,2.46137007874016,3.68827123668365,4.0001,26.8,1.901
1,2.87159842519685,3.69777994441871,4.0001,27,1.901
1,3.28182677165354,3.70682635479389,4.0001,27.2,1.901
1,3.69205511811024,3.71561273737842,4.0001,27.4,1.901
1,4.10228346456693,3.72377296587926,4.0001,27.5,1.901
1,4.51251181102362,3.73139186351706,4.0001,27.6639545056868,1.901
1,4.92274015748032,3.73828647522001,4.0001,27.8,1.901
1,5.33296850393701,3.74456093613298,4.0001,27.9,1.901
1,5.7431968503937,3.75025664916885,4.0001,28.1566491688539,1.901
1,6.15342519685039,3.75562264937471,4.0001,28.3,1.901
1,6.56365354330709,3.76086266790181,4.00013733209819,28.4,1.901
1,6.97388188976378,3.76589803149606,4.0001,28.5,1.901
1,7.38411023622047,3.7707784159333,4.0001,28.6,1.901
1,7.79433858267716,3.77550407596109,4.0001,28.6,1.901
1,8.20456692913386,3.78016882816119,4.0001,28.7562760537286,1.901
1,8.61479527559055,3.78476325459318,4.00015441819773,28.9,1.901
1,9.02502362204724,3.78930616025938,4.0001,29,1.901
1,9.43525196850394,3.7938970819824,4.0001,29,1.901
1,9.84548031496063,3.7986,4.0001,29.1,1.901
1,10.2557086614173,3.8031512274201,4.0001,29.2487725798981,1.901
1,10.665937007874,3.80789930008749,4.0001,29.3,1.901
1,11.0761653543307,3.81274409448819,4.0001,29.351968503937,1.901
1,11.4863937007874,3.81759874942103,4.0001,29.4,1.901
1,11.8966220472441,3.82278967114405,4.0001,29.5,1.901
1,12.3068503937008,3.82804029643353,4.0001,29.6,1.901
1,12.7170787401575,3.8334298749421,4.0001,29.6,1.901
1,13.1273070866142,3.83900903195924,4.0001,29.7,1.901
1,13.5375354330709,3.8450094488189,4.0001,29.7031496062992,1.901
1,13.9477637795276,3.85119722093562,4.0001,29.8013895321908,1.901
1,14.3579921259843,3.85778221398796,4.0001,29.9,1.901
1,14.7682204724409,3.86468364983789,4.0001,29.9,1.901
1,15.1784488188976,3.8719605424322,4.0001,30,1.901
1,15.5886771653543,3.87974136174155,4.0001,30,1.901
1,15.998905511811,3.88806303844372,4.0001,30,1.901
1,16.4091338582677,3.89664942102825,4.0001,30.1,1.901
1,16.8193622047244,3.90602241778601,4.0001,30.1,1.901
1,17.2295905511811,3.91597751531059,4.0001,30.1244969378828,1.901
1,17.6398188976378,3.92638666049097,4.0001,30.2,1.901
1,18.0500472440945,3.9374364057434,4.0001,30.2,1.901
1,18.4602755905512,3.94908543307087,4.0001,30.3,1.901
1,18.8705039370079,3.96150013895322,4.0001,30.3,1.901
1,19.2807322834646,3.97417290412228,4.0001,30.3545159796202,1.901
1,19.6909606299213,3.98734543770264,4.0001,30.4,1.901
1,20.101188976378,4.00118314034275,4.0001,30.4,1.901
1,20.5114173228346,4.01525590551181,4.00007401574803,30.4,1.901
1,20.9216456692913,4.02972867068087,4.0001,30.4,1.901
1,21.331874015748,4.04449555349699,4.0001,30.4,1.901
1,21.7421023622047,4.0595330245484,4.0001,30.4,1.901
1,22.1523307086614,4.07469807524059,4.0001,30.4,1.901
1,22.5625590551181,4.09014326076887,4.0001,30.4,1.901
1,22.9727874015748,4.10565470125058,4.0001,30.4,1.901
1,23.3830157480315,4.12111838814266,4.0001,30.4,1.901
1,23.7932440944882,4.13656155627605,4.0001,30.4,1.901
1,24.2034724409449,4.15212843909217,4.0001,30.4,1.901
1,24.6137007874016,4.16736591014358,4.0000276516906,30.4276516905975,1.901
1,25.0239291338583,4.18266430446194,4.0001,30.4,1.901
1,25.434157480315,4.19789286706809,4.0001,30.4,1.901
1,25.8443858267716,4.1998,3.54170189902733,30.4140342751273,1.901
1,26.2546141732283,4.1998,3.14566892079667,30.5,1.901
1,26.664842519685,4.1998,2.80071607225568,30.5,1.901
1,27.0750708661417,4.1998,2.49697225567393,30.4,1.901
1,27.4852992125984,4.1998,2.23272598425197,30.3094488188976,1.901
1,27.8955275590551,4.1998,2.00438165817508,30.2,1.901
1,28.3057559055118,4.1997750347383,1.80884742936545,30.1,1.901
1,28.7159842519685,4.1998,1.63819397869384,30,1.901
1,29.1262125984252,4.19974580824456,1.4858026864289,29.8,1.901
1,29.5364409448819,4.1998,1.34846910606762,29.6,1.901
1,29.9466692913386,4.1998,1.22687767484947,29.4,1.901
1,30.3568976377953,4.1998,1.11950416859657,29.3,1.901
1,30.767125984252,4.1998,1.02435188101487,29.2,1.901
1,31.1773543307087,4.1998,0.941488327929597,29,1.901
1,31.5875826771654,4.19979657248726,0.86968346456693,28.8,1.901
1,31.997811023622,4.1998,0.806530013895322,28.6988883742473,1.901
1,32.4080393700787,4.19971153311718,0.752588327929597,28.5,1.901
1,32.8182677165354,4.1998,0.706529319129227,28.3219546086151,1.901
1,33.2284960629921,4.1998,0.666106692913386,28.2,1.901
1,33.6387244094488,4.1998,0.631057830271217,28.1,1.901
1,34.0489527559055,4.1998,0.599997452524317,27.9,1.901
1,34.4591811023622,4.1998,0.571310745715609,27.8,1.901
1,34.8694094488189,4.1998,0.544632607688745,27.7,1.901
1,35.2796377952756,4.1998,0.519495136637332,27.5491894395553,1.901
1,35.6898661417323,4.1998,0.494937795275591,27.5,1.901
1,36.100094488189,4.1998,0.47177735062529,27.3641500694766,1.901
1,36.5103228346457,4.1998,0.449145715609078,27.2,1.901
1,36.9205511811024,4.1998,0.427311996294581,27.2,1.901
1,37.3307795275591,4.1998,0.406799901574803,27.1,1.901
1,37.7410078740157,4.1998,0.387049606299213,27,1.901
1,38.1512362204724,4.1998,0.368146062992126,26.9,1.901
1,38.5614645669291,4.1998,0.350609448818898,26.8,1.901
1,38.9716929133858,4.1998,0.334321784776903,26.8,1.901
1,39.3819212598425,4.1998,0.318344418712367,26.7,1.901
1,39.7921496062992,4.19978323297823,0.304350903195924,26.6,1.901
1,40.2023779527559,4.1997271885132,0.290781565539602,26.5,1.901
1,40.6126062992126,4.1998,0.277922093561834,26.5,1.901
1,41.0228346456693,4.1998,0.265521491431218,26.4,1.901
1,41.433062992126,4.1998,0.254573135710977,26.4,1.901
1,41.8432913385827,4.1998,0.243813987957388,26.3571097730431,1.901
1,42.2535196850394,4.1998,0.234169893469199,26.3,1.901
1,42.6637480314961,4.1998,0.224454199475066,26.2,1.901
1,43.0739763779528,4.1998,0.215801181102362,26.2,1.901
1,43.4842047244094,4.1998,0.207592774432608,26.1,1.901
1,43.8944330708661,4.1998,0.199627651690597,26.1,1.901
1,44.3046614173228,4.1998,0.191355643044619,26.1,1.901
1,44.7148897637795,4.1998,0.183817600741084,26,1.901
1,45.1251181102362,4.1998,0.1775,26,1.901
1,45.5353464566929,4.1998,0.171099768411302,25.9332561371005,1.901
1,45.9455748031496,4.19973779527559,0.164351181102362,25.9622047244094,1.901
1,46.3558031496063,4.19974821676702,0.158555349698935,25.9,1.901
1,46.766031496063,4.1998,0.153124409448819,25.8748031496063,1.901
1,47.1762598425197,4.1998,0.147860120426123,25.8,1.901
1,47.5864881889764,4.1998,0.142673737841593,25.8,1.901
1,47.9967165354331,4.1998,0.1375,25.8,1.901
1,48.4069448818898,4.1998,0.1335,25.8,1.901
1,48.8171732283465,4.1998,0.128685178323298,25.8,1.901
1,49.2274015748031,4.19973881426586,0.124116442797592,25.8,1.901
1,49.6376299212598,4.1998,0.120487586845762,25.8,1.901
1,50.0478582677165,4.1998,0.117026030569708,25.8,1.901
1,50.4580866141732,4.1998,0.113048556430446,25.7,1.901
1,50.8683149606299,4.1998,0.1092,25.7,1.901
1,51.2785433070866,4.1998,0.106266882816119,25.7,1.901
1,51.6887716535433,4.1998,0.103,25.7,1.901
1,52.099,4.1998,0.0997,25.7,1.901
2,0,3.5633,3.9991,27.4,1.905
2,0.395889763779528,3.63411116257527,4.0001,27.2,1.905
2,0.791779527559055,3.65033339509032,4.0001,27.2,1.905
2,1.18766929133858,3.66180009263548,4.0001,27.3,1.905
2,1.58355905511811,3.67303775153106,4.0001,27.5,1.905
2,1.97944881889764,3.68427790643817,4.0001,27.5,1.905
2,2.37533858267717,3.69516489115331,4.0001,27.7,1.905
2,2.77122834645669,3.70548772579898,4.0001,27.8,1.905
2,3.16711811023622,3.71484914312182,4.0001,27.9,1.905
2,3.56300787401575,3.72347665585919,4.0001,28,1.905
2,3.95889763779528,3.73121584066698,4.0001,28.1,1.905
2,4.3547874015748,3.73808198239926,4.0001,28.2,1.905
2,4.75067716535433,3.74453339509032,4.00013339509032,28.2333950903196,1.905
2,5.14656692913386,3.75033353404354,4.0001,28.4,1.905
2,5.54245669291338,3.75594872626216,4.0001,28.5,1.905
2,5.93834645669291,3.76128258452987,4.0001,28.6,1.905
2,6.33423622047244,3.76644395553497,4.0001,28.6,1.905
2,6.73012598425197,3.77147721167207,4.0001,28.6,1.905
2,7.1260157480315,3.77647665585919,4.0001,28.7,1.905
2,7.52190551181102,3.78141597962019,4.0001,28.9,1.905
2,7.91779527559055,3.78631056044465,4.0001,28.9,1.905
2,8.31368503937008,3.791017971283,4.0001,29,1.905
2,8.70957480314961,3.79595132005558,4.0001,29,1.905
2,9.10546456692913,3.80100231588698,4.0001,29.1,1.905
2,9.50135433070866,3.80595710977304,4.0001,29.2,1.905
2,9.89724409448819,3.81104835572024,4.0001,29.3,1.905
2,10.2931338582677,3.81600078740157,4.0001,29.3,1.905
2,10.6890236220472,3.8214357109773,4.0001,29.3,1.905
2,11.0849133858268,3.82671560907828,4.0001,29.4,1.905
2,11.4808031496063,3.83248003705419,4.0001,29.4,1.905
2,11.8766929133858,3.83820226956925,4.0001,29.5511347846225,1.905
2,12.2725826771654,3.84420440018527,4.0001,29.6,1.905
2,12.6684724409449,3.85057026401112,4.0001,29.7,1.905
2,13.0643622047244,3.85718124131542,4.00009624826308,29.7,1.905
2,13.4602519685039,3.8640562992126,4.0001,29.7,1.905
2,13.8561417322835,3.87153779527559,4.0001,29.7125984251969,1.905
2,14.252031496063,3.87927114404817,4.0001,29.8762853172765,1.905
2,14.6479212598425,3.88739868766404,4.0001,29.832895888014,1.905
2,15.043811023622,3.89623784159333,4.0001,30,1.905
2,15.4397007874016,3.90541751968504,4.0001,30,1.905
